shipment_id,carrier,origin_city,destination_city,status,delay_days,cost_usd,weight_kg,shipped_date,delivered_date,destination_region_id,cost_flag
SH003070,DHL,Hyderabad,Chennai,delayed,3,245.36,140.47,2024-02-21,2024-06-11,4,False
SH003092,BLUEDART,Pune,Chennai,delayed,2,292.04,163.15,2024-06-02,2024-02-24,3,False
SH003097,BLUEDART,Delhi,Bangalore,pending,6,139.67,47.86,2024-02-02,2024-03-18,3,False
SH003103,BLUEDART,Bangalore,Mumbai,in_transit,2,339.29,269.81,2024-06-25,2024-06-13,1,False
SH003125,FEDEX,Chennai,Mumbai,delayed,4,367.26,437.5,2024-06-18,2024-01-14,3,False
SH003128,FEDEX,Chennai,Pune,delivered,7,334.82,465.23,2024-06-20,2024-06-07,4,False
SH003135,FEDEX,Bangalore,Mumbai,delivered,4,471.81,423.92,2024-06-21,2024-06-06,5,False
SH003149,FEDEX,Chennai,Hyderabad,pending,3,121.32,81.3,2024-01-30,2024-01-21,2,False
SH003156,DHL,Pune,Chennai,delayed,9,261.98,329.92,2024-02-12,2024-01-09,2,False
SH003170,DHL,Pune,Bangalore,in_transit,0,119.7,403.54,2024-03-25,2024-02-27,4,False
SH003180,FEDEX,Chennai,Chennai,pending,6,312.9,478.63,2024-05-13,2024-03-04,1,False
SH003194,DHL,Chennai,Mumbai,pending,7,496.03,11.81,2024-01-10,2024-04-07,3,True
SH003196,DHL,Mumbai,Mumbai,in_transit,3,191.1,251.05,2024-02-10,2024-01-19,5,False
SH003211,DHL,Chennai,Chennai,delayed,9,415.59,440.35,2024-04-15,2024-03-05,4,False
SH003229,BLUEDART,Delhi,Mumbai,delayed,6,77.88,142.42,2024-01-01,2024-06-03,2,False
SH003245,DHL,Chennai,Pune,delivered,5,482.42,364.05,2024-03-15,2024-06-15,3,False
SH003254,DHL,Pune,Bangalore,pending,9,137.53,96.27,2024-03-03,2024-01-26,4,False
SH003259,FEDEX,Delhi,Pune,delivered,7,129.72,188.95,2024-02-10,2024-04-23,3,False
SH003260,BLUEDART,Bangalore,Mumbai,delivered,9,224.6,367.06,2024-01-09,2024-03-02,4,False
SH003270,FEDEX,Chennai,Chennai,in_transit,5,128.3,267.14,2024-03-16,2024-06-14,2,False
SH003273,FEDEX,Mumbai,Chennai,in_transit,5,377.58,261.78,2024-03-09,2024-02-21,2,False
SH003293,BLUEDART,Pune,Pune,pending,10,253.48,53.73,2024-02-28,2024-05-26,3,False
SH003294,FEDEX,Chennai,Chennai,delayed,4,333.31,397.48,2024-06-27,2024-01-27,5,False
SH003299,DHL,Pune,Mumbai,delayed,9,481.3,468.43,2024-06-07,2024-03-31,1,False
SH003311,FEDEX,Mumbai,Bangalore,delayed,2,389.85,463.01,2024-04-23,2024-05-06,1,False
SH003325,BLUEDART,Hyderabad,Mumbai,in_transit,2,128.93,108.87,2024-04-25,2024-06-25,4,False
SH003326,BLUEDART,Hyderabad,Chennai,delayed,-1,490.59,117.43,2024-04-14,2024-05-19,1,False
SH003327,DHL,Delhi,Chennai,in_transit,7,326.02,195.3,2024-01-19,2024-04-11,3,False
SH003346,FEDEX,Hyderabad,Pune,in_transit,3,243.74,136.63,2024-05-05,2024-04-16,2,False
SH003348,FEDEX,Delhi,Mumbai,in_transit,9,248.36,330.23,2024-05-17,2024-06-08,4,False
SH003349,FEDEX,Chennai,Chennai,in_transit,4,247.41,189.49,2024-02-01,2024-05-23,3,False
SH003379,DHL,Pune,Pune,in_transit,1,401.93,365.25,2024-01-02,2024-01-24,4,False
SH003394,FEDEX,Pune,Delhi,delivered,3,414.67,290.93,2024-06-09,2024-01-21,5,False
SH003401,DHL,Hyderabad,Bangalore,delayed,3,360.6,336.86,2024-05-10,2024-05-17,5,False
SH003403,FEDEX,Chennai,Bangalore,in_transit,8,474.34,87.51,2024-01-14,2024-06-15,5,False
SH003409,DHL,Hyderabad,Pune,delayed,-1,235.7,176.68,2024-01-31,2024-06-09,4,False
SH003420,FEDEX,Delhi,Pune,delayed,9,352.77,352.41,2024-05-31,2024-01-22,5,False
SH003433,FEDEX,Hyderabad,Mumbai,delivered,5,392.94,284.09,2024-06-01,2024-02-01,3,False
SH003440,DHL,Delhi,Bangalore,delivered,5,160.49,336.76,2024-04-12,2024-02-10,4,False
SH003451,DHL,Hyderabad,Mumbai,in_transit,7,254.15,267.7,2024-06-23,2024-02-12,5,False
SH003454,FEDEX,Mumbai,Bangalore,delivered,5,395.55,27.74,2024-02-09,2024-02-14,2,False
SH003475,FEDEX,Chennai,Pune,delayed,2,408.95,127.89,2024-06-10,2024-01-30,4,False
SH003483,DHL,Hyderabad,Bangalore,delivered,6,148.55,377.92,2024-06-20,2024-03-14,2,False
SH003486,FEDEX,Hyderabad,Pune,in_transit,6,322.08,399.73,2024-01-31,2024-02-28,4,False
SH003511,DHL,Delhi,Delhi,pending,2,107.38,329.97,2024-03-21,2024-05-03,3,False
SH003514,BLUEDART,Chennai,Hyderabad,delayed,1,464.25,445.37,2024-03-09,2024-07-02,5,False
SH003519,BLUEDART,Delhi,Mumbai,in_transit,7,186.92,374.12,2024-04-24,2024-04-11,5,False
SH003540,DHL,Delhi,Bangalore,delayed,6,279.11,189.3,2024-05-21,2024-03-22,5,False
SH003555,DHL,Delhi,Bangalore,delayed,1,271.58,264.74,2024-03-02,2024-01-19,1,False
SH003565,FEDEX,Delhi,Pune,delayed,3,461.93,98.98,2024-05-19,2024-03-27,3,False
SH003573,FEDEX,Hyderabad,Chennai,delayed,3,330.83,136.4,2024-01-24,2024-03-23,1,False
SH003579,DHL,Pune,Pune,delayed,5,173.0,223.25,2024-05-27,2024-04-09,1,False
SH003586,DHL,Chennai,Chennai,in_transit,2,93.26,88.76,2024-05-28,2024-03-15,5,False
SH003611,FEDEX,Delhi,Chennai,delayed,0,295.07,287.77,2024-02-05,2024-01-30,4,False
SH003616,FEDEX,Hyderabad,Hyderabad,in_transit,4,267.56,338.88,2024-01-11,2024-03-07,3,False
SH003628,BLUEDART,Pune,Chennai,in_transit,2,453.34,54.8,2024-06-22,2024-06-10,5,False
SH003651,DHL,Hyderabad,Mumbai,delayed,9,251.5,305.83,2024-04-27,2024-01-30,3,False
SH003655,DHL,Hyderabad,Chennai,delivered,9,437.63,143.63,2024-01-04,2024-02-08,1,False
SH003666,BLUEDART,Mumbai,Bangalore,in_transit,1,188.77,276.85,2024-04-09,2024-06-09,1,False
SH003667,FEDEX,Chennai,Bangalore,delayed,0,451.27,293.66,2024-01-27,2024-06-20,5,False
SH003672,BLUEDART,Delhi,Mumbai,in_transit,9,335.58,52.17,2024-04-05,2024-05-11,4,False
SH003692,FEDEX,Delhi,Bangalore,in_transit,8,400.44,303.5,2024-02-23,2024-04-25,5,False
SH003693,FEDEX,Hyderabad,Chennai,pending,1,175.59,458.94,2024-03-20,2024-04-06,5,False
SH003712,FEDEX,Mumbai,Pune,in_transit,5,121.48,222.88,2024-04-26,2024-06-15,2,False
SH003735,DHL,Bangalore,Pune,delivered,4,392.35,461.48,2024-02-10,2024-04-21,5,False
SH003738,FEDEX,Pune,Hyderabad,delayed,9,112.95,343.41,2024-02-01,2024-02-12,1,False
SH003741,FEDEX,Delhi,Bangalore,delayed,6,276.31,358.89,2024-04-30,2024-03-31,3,False
SH003756,FEDEX,Chennai,Pune,in_transit,2,147.59,22.76,2024-01-09,2024-02-22,1,False
SH003758,BLUEDART,Chennai,Mumbai,pending,2,439.67,74.94,2024-02-16,2024-06-30,5,False
SH003771,FEDEX,Pune,Bangalore,in_transit,6,360.84,79.37,2024-03-26,2024-06-19,3,False
SH003774,FEDEX,Hyderabad,Mumbai,delivered,8,67.14,475.07,2024-02-15,2024-02-19,5,False
SH003789,FEDEX,Delhi,Mumbai,delivered,1,200.54,460.24,2024-01-21,2024-06-20,2,False
SH003800,FEDEX,Hyderabad,Mumbai,in_transit,3,348.83,198.97,2024-01-28,2024-04-04,4,False
SH003823,DHL,Chennai,Chennai,in_transit,2,371.88,126.22,2024-03-25,2024-05-31,5,False
SH003847,BLUEDART,Bangalore,Chennai,delivered,10,361.78,387.36,2024-06-10,2024-04-12,1,False
SH003868,FEDEX,Bangalore,Bangalore,delayed,7,210.17,271.0,2024-02-20,2024-01-17,3,False
SH003883,FEDEX,Chennai,Bangalore,delivered,-1,239.59,301.81,2024-01-12,2024-07-06,5,False
SH003895,DHL,Pune,Bangalore,pending,1,281.19,441.64,2024-05-26,2024-04-30,1,False
SH003930,DHL,Chennai,Pune,delayed,7,155.83,71.3,2024-05-11,2024-05-15,1,False
SH003943,DHL,Bangalore,Chennai,in_transit,8,231.25,77.44,2024-03-17,2024-05-26,4,False
SH003948,FEDEX,Delhi,Hyderabad,delayed,5,205.56,160.36,2024-05-13,2024-04-20,1,False
SH003963,FEDEX,Delhi,Bangalore,delayed,5,183.01,166.17,2024-02-24,2024-03-19,5,False
SH003964,FEDEX,Pune,Pune,delayed,5,397.88,118.28,2024-03-30,2024-01-31,4,False
SH003968,FEDEX,Pune,Bangalore,delivered,3,412.17,43.81,2024-04-03,2024-06-09,3,False
SH003970,BLUEDART,Chennai,Hyderabad,in_transit,7,59.07,496.42,2024-04-15,2024-03-04,3,False
SH003982,DHL,Pune,Mumbai,delayed,4,482.01,404.52,2024-02-18,2024-06-08,4,False
SH003983,BLUEDART,Chennai,Delhi,pending,5,109.01,370.07,2024-02-23,2024-04-28,1,False
SH003987,DHL,Hyderabad,Mumbai,in_transit,9,482.91,293.59,2024-02-11,2024-03-18,1,False
SH003990,FEDEX,Hyderabad,Mumbai,delayed,9,121.97,96.5,2024-03-24,2024-02-28,5,False
SH004022,FEDEX,Chennai,Mumbai,delivered,4,313.52,423.77,2024-04-18,2024-02-04,4,False
SH004029,FEDEX,Hyderabad,Bangalore,delivered,-1,78.6,344.3,2024-04-06,2024-05-18,5,False
SH004045,FEDEX,Bangalore,Bangalore,delayed,9,430.08,469.48,2024-04-26,2024-06-19,5,False
SH004056,FEDEX,Hyderabad,Mumbai,delivered,5,279.67,277.1,2024-06-08,2024-01-31,3,False
SH004061,DHL,Bangalore,Bangalore,in_transit,4,126.04,237.68,2024-03-05,2024-01-10,3,False
SH004072,FEDEX,Chennai,Delhi,delayed,10,312.62,483.41,2024-01-23,2024-03-12,1,False
SH004075,BLUEDART,Pune,Hyderabad,pending,8,337.94,44.33,2024-01-02,2024-03-03,1,False
SH004098,DHL,Chennai,Chennai,delayed,-1,83.2,363.0,2024-06-19,2024-06-06,5,False
SH004102,DHL,Mumbai,Bangalore,in_transit,10,271.93,158.49,2024-01-27,2024-05-24,5,False
SH004118,DHL,Hyderabad,Mumbai,in_transit,5,131.12,291.09,2024-05-26,2024-02-24,3,False
SH004131,FEDEX,Hyderabad,Delhi,in_transit,6,239.53,394.53,2024-01-24,2024-03-17,4,False
SH004138,FEDEX,Hyderabad,Bangalore,delivered,8,442.93,208.93,2024-06-28,2024-05-12,5,False
SH004140,DHL,Bangalore,Mumbai,in_transit,2,355.1,355.32,2024-02-06,2024-02-21,5,False
SH004149,FEDEX,Hyderabad,Delhi,delayed,0,426.64,323.01,2024-04-22,2024-02-15,4,False
SH004153,DHL,Bangalore,Bangalore,in_transit,8,242.03,109.76,2024-04-24,2024-02-20,5,False
SH004154,BLUEDART,Delhi,Mumbai,pending,4,90.46,436.24,2024-01-17,2024-05-04,4,False
SH004160,BLUEDART,Pune,Bangalore,delivered,3,235.6,453.4,2024-02-16,2024-06-16,3,False
SH004161,DHL,Delhi,Hyderabad,delayed,5,492.31,435.72,2024-03-25,2024-05-17,5,False
SH004163,DHL,Hyderabad,Pune,delayed,4,204.22,151.32,2024-05-20,2024-01-12,1,False
SH004172,FEDEX,Chennai,Bangalore,delayed,5,477.03,375.36,2024-04-12,2024-04-15,4,False
SH004173,FEDEX,Bangalore,Chennai,delayed,3,202.89,20.98,2024-04-19,2024-05-12,5,False
SH004202,FEDEX,Delhi,Pune,delayed,1,176.63,349.69,2024-02-22,2024-01-16,1,False
SH004212,BLUEDART,Pune,Hyderabad,delayed,2,58.03,414.37,2024-04-02,2024-06-03,5,False
SH004233,DHL,Mumbai,Chennai,delivered,0,210.71,254.6,2024-02-12,2024-02-29,2,False
SH004239,BLUEDART,Delhi,Mumbai,in_transit,6,324.1,399.74,2024-05-19,2024-04-25,5,False
SH004255,BLUEDART,Mumbai,Bangalore,in_transit,6,126.7,187.18,2024-05-29,2024-06-26,3,False
SH004271,DHL,Pune,Pune,delayed,8,217.09,368.87,2024-03-22,2024-06-02,5,False
SH004273,FEDEX,Chennai,Delhi,pending,8,305.71,65.74,2024-03-12,2024-04-26,1,False
SH004281,FEDEX,Chennai,Chennai,pending,9,0.0,485.11,2024-02-18,2024-02-28,4,False
SH004292,BLUEDART,Hyderabad,Hyderabad,delayed,5,231.92,360.5,2024-02-03,2024-02-02,3,False
SH004296,BLUEDART,Delhi,Mumbai,pending,1,228.29,186.02,2024-03-05,2024-03-21,1,False
SH004314,FEDEX,Bangalore,Bangalore,delayed,9,488.78,276.99,2024-02-11,2024-06-20,3,False
SH004342,FEDEX,Chennai,Bangalore,pending,6,0.0,497.3,2024-02-07,2024-05-13,2,False
SH004351,DHL,Pune,Bangalore,delivered,7,288.63,52.86,2024-05-29,2024-01-18,4,False
SH004383,FEDEX,Delhi,Bangalore,delayed,2,444.72,464.72,2024-03-30,2024-02-25,3,False
SH004392,FEDEX,Mumbai,Mumbai,delivered,5,0.0,230.79,2024-03-31,2024-06-17,3,False
SH004401,FEDEX,Pune,Mumbai,pending,4,159.2,99.99,2024-06-05,2024-01-21,3,False
SH004405,FEDEX,Mumbai,Pune,delivered,1,168.25,456.84,2024-04-24,2024-03-03,1,False
SH004408,FEDEX,Hyderabad,Delhi,in_transit,6,128.15,472.67,2024-01-03,2024-06-24,4,False
SH004415,DHL,Mumbai,Chennai,pending,1,195.3,154.39,2024-05-25,2024-06-24,5,False
SH004439,BLUEDART,Pune,Chennai,in_transit,10,372.1,346.86,2024-03-18,2024-04-02,4,False
SH004460,FEDEX,Hyderabad,Pune,delayed,0,139.19,195.49,2024-06-03,2024-04-26,2,False
SH004486,DHL,Hyderabad,Hyderabad,in_transit,4,489.18,211.41,2024-06-28,2024-06-22,3,False
SH004492,DHL,Delhi,Pune,delayed,3,331.78,410.92,2024-01-30,2024-06-28,1,False
SH004495,BLUEDART,Mumbai,Delhi,delayed,6,301.17,154.82,2024-06-06,2024-02-21,3,False
SH004505,FEDEX,Delhi,Chennai,in_transit,9,291.32,83.99,2024-01-16,2024-02-07,1,False
SH004514,FEDEX,Delhi,Mumbai,pending,1,320.57,264.34,2024-01-06,2024-06-11,2,False
SH004518,DHL,Pune,Mumbai,in_transit,4,0.0,393.91,2024-03-15,2024-02-13,3,False
SH004527,BLUEDART,Chennai,Chennai,pending,2,441.1,182.25,2024-04-28,2024-05-08,1,False
SH004529,DHL,Pune,Chennai,delayed,10,450.06,469.59,2024-01-26,2024-05-25,2,False
SH004539,FEDEX,Hyderabad,Pune,delivered,5,204.0,145.12,2024-04-18,2024-03-26,1,False
SH004546,BLUEDART,Pune,Mumbai,pending,3,206.82,343.4,2024-04-20,2024-06-05,2,False
SH004550,DHL,Pune,Pune,delayed,5,205.88,314.4,2024-05-13,2024-06-12,4,False
SH004552,DHL,Chennai,Hyderabad,in_transit,8,354.28,276.42,2024-05-01,2024-04-21,1,False
SH004561,DHL,Mumbai,Chennai,delivered,9,475.58,60.27,2024-02-22,2024-03-30,5,False
SH004566,FEDEX,Delhi,Mumbai,in_transit,5,485.26,389.31,2024-01-14,2024-03-28,3,False
SH004569,FEDEX,Chennai,Bangalore,in_transit,-1,425.04,108.87,2024-04-26,2024-03-07,4,False
SH004612,DHL,Mumbai,Mumbai,in_transit,5,410.16,252.97,2024-04-30,2024-05-21,1,False
SH004623,DHL,Chennai,Pune,delayed,9,319.48,473.77,2024-05-09,2024-06-30,1,False
SH004629,DHL,Pune,Chennai,in_transit,5,125.94,27.44,2024-04-25,2024-02-04,2,False
SH004632,BLUEDART,Delhi,Mumbai,delayed,8,254.37,90.04,2024-03-19,2024-04-29,5,False
SH004673,FEDEX,Bangalore,Pune,in_transit,5,103.95,380.92,2024-05-26,2024-02-28,5,False
SH004676,BLUEDART,Chennai,Mumbai,delayed,7,151.33,266.93,2024-03-08,2024-03-07,3,False
SH004688,FEDEX,Pune,Mumbai,in_transit,7,158.25,238.38,2024-02-10,2024-02-27,5,False
SH004701,BLUEDART,Mumbai,Pune,delayed,9,481.85,27.98,2024-04-27,2024-03-30,3,False
SH004712,DHL,Pune,Bangalore,delayed,6,481.32,411.07,2024-04-16,2024-01-06,4,False
SH004716,BLUEDART,Hyderabad,Delhi,pending,5,116.09,207.04,2024-04-04,2024-04-29,1,False
SH004736,FEDEX,Chennai,Bangalore,delivered,6,211.66,279.74,2024-05-28,2024-05-19,1,False
SH004746,DHL,Delhi,Bangalore,in_transit,10,155.76,31.76,2024-03-15,2024-02-29,3,False
SH004748,DHL,Delhi,Mumbai,pending,1,489.18,454.77,2024-06-14,2024-04-26,3,False
SH004779,BLUEDART,Mumbai,Mumbai,pending,7,59.26,489.47,2024-04-05,2024-04-03,3,False
SH004788,DHL,Pune,Chennai,delivered,9,433.04,402.54,2024-05-27,2024-05-26,5,False
SH004803,BLUEDART,Chennai,Mumbai,delivered,7,396.98,107.92,2024-02-11,2024-01-26,1,False
SH004810,BLUEDART,Hyderabad,Bangalore,delivered,8,112.99,46.21,2024-03-27,2024-04-04,3,False
SH004811,DHL,Chennai,Pune,delivered,9,150.93,13.99,2024-06-17,2024-02-17,2,False
SH004821,FEDEX,Mumbai,Chennai,delayed,8,321.05,154.13,2024-05-04,2024-01-28,3,False
SH004833,FEDEX,Delhi,Hyderabad,delayed,2,61.54,485.27,2024-01-31,2024-03-07,2,False
SH004838,BLUEDART,Chennai,Bangalore,in_transit,2,266.78,422.17,2024-02-03,2024-04-12,4,False
SH004851,FEDEX,Hyderabad,Pune,in_transit,6,186.51,464.91,2024-01-11,2024-04-11,5,False
SH004854,FEDEX,Pune,Delhi,delayed,9,408.39,222.22,2024-01-27,2024-05-17,4,False
SH004875,FEDEX,Hyderabad,Mumbai,pending,3,356.32,102.5,2024-01-27,2024-04-26,5,False
SH004881,FEDEX,Chennai,Bangalore,delayed,1,100.02,346.65,2024-02-09,2024-02-11,2,False
SH004882,DHL,Delhi,Delhi,delayed,9,63.62,358.9,2024-06-11,2024-03-07,1,False
SH004892,FEDEX,Hyderabad,Mumbai,delivered,-1,367.18,153.98,2024-03-10,2024-05-05,2,False
SH004896,DHL,Pune,Chennai,delayed,3,355.19,243.17,2024-02-21,2024-04-25,3,False
SH004903,FEDEX,Mumbai,Mumbai,delayed,6,410.82,48.61,2024-04-10,2024-02-12,5,False
SH004909,BLUEDART,Pune,Pune,delayed,10,237.99,282.02,2024-03-11,2024-03-28,2,False
SH004917,DHL,Chennai,Mumbai,in_transit,5,229.51,407.91,2024-04-23,2024-01-25,3,False
SH004918,BLUEDART,Chennai,Pune,in_transit,3,281.69,309.68,2024-05-28,2024-05-30,5,False
SH004929,BLUEDART,Hyderabad,Chennai,delayed,6,335.83,260.51,2024-04-05,2024-05-22,2,False
SH004946,FEDEX,Chennai,Chennai,in_transit,9,80.64,486.69,2024-02-26,2024-04-27,3,False
SH004970,FEDEX,Bangalore,Bangalore,delayed,4,427.65,208.31,2024-05-03,2024-03-28,3,False
SH004972,BLUEDART,Pune,Mumbai,delivered,4,50.61,397.48,2024-04-23,2024-03-10,4,False
SH004981,DHL,Hyderabad,Bangalore,pending,4,421.83,130.38,2024-01-27,2024-03-23,3,False
SH004983,BLUEDART,Bangalore,Mumbai,delayed,10,278.26,136.91,2024-04-29,2024-04-10,5,False
SH005007,BLUEDART,Delhi,Chennai,in_transit,4,0.0,97.62,2024-01-16,2024-05-20,2,False
SH005015,DHL,Delhi,Bangalore,in_transit,5,321.35,93.85,2024-05-14,2024-05-14,1,False
SH005029,FEDEX,Delhi,Hyderabad,in_transit,4,412.0,277.55,2024-06-27,2024-02-12,2,False
SH005032,BLUEDART,Pune,Bangalore,delayed,9,327.2,89.2,2024-02-03,2024-03-05,5,False
SH005036,FEDEX,Delhi,Hyderabad,delayed,4,497.08,360.41,2024-05-15,2024-05-27,5,True
SH005039,BLUEDART,Pune,Hyderabad,pending,3,469.73,65.14,2024-05-17,2024-07-06,5,False
SH005052,DHL,Pune,Bangalore,delayed,8,394.9,53.56,2024-05-28,2024-04-20,3,False
SH005057,DHL,Pune,Chennai,delivered,1,495.55,262.26,2024-02-04,2024-04-19,3,True
SH005066,BLUEDART,Delhi,Hyderabad,pending,9,177.91,86.53,2024-01-21,2024-02-12,1,False
SH005085,FEDEX,Mumbai,Delhi,delayed,1,231.03,136.72,2024-03-16,2024-06-17,3,False
SH005086,FEDEX,Chennai,Chennai,pending,7,227.19,2.94,2024-01-02,2024-04-19,1,False
SH005089,BLUEDART,Chennai,Pune,delayed,6,368.44,297.55,2024-06-10,2024-06-30,3,False
SH005110,BLUEDART,Hyderabad,Hyderabad,in_transit,8,361.1,379.45,2024-05-04,2024-05-23,4,False
SH005111,FEDEX,Hyderabad,Pune,in_transit,5,137.76,124.7,2024-01-20,2024-01-21,5,False
SH005134,FEDEX,Delhi,Chennai,delayed,1,289.69,195.7,2024-01-08,2024-03-14,4,False
SH005137,FEDEX,Pune,Chennai,delivered,3,387.06,104.66,2024-01-13,2024-03-02,2,False
SH005141,DHL,Hyderabad,Chennai,in_transit,2,467.36,353.1,2024-06-17,2024-01-04,2,False
SH005146,BLUEDART,Chennai,Mumbai,pending,7,160.94,442.84,2024-02-11,2024-03-06,3,False
SH005161,DHL,Mumbai,Pune,pending,2,97.52,388.3,2024-02-21,2024-01-31,1,False
SH005164,DHL,Delhi,Bangalore,pending,7,87.17,43.57,2024-01-24,2024-03-17,2,False
SH005167,FEDEX,Chennai,Mumbai,delayed,1,83.87,330.96,2024-03-24,2024-05-11,5,False
SH005171,DHL,Mumbai,Pune,delayed,1,246.03,72.5,2024-06-13,2024-01-22,3,False
SH005173,FEDEX,Bangalore,Bangalore,delayed,5,144.48,207.66,2024-04-08,2024-06-20,2,False
SH005182,FEDEX,Hyderabad,Hyderabad,in_transit,6,92.96,120.88,2024-02-22,2024-02-23,4,False
SH005201,BLUEDART,Hyderabad,Bangalore,in_transit,2,117.06,454.78,2024-05-28,2024-01-28,1,False
SH005204,FEDEX,Chennai,Chennai,delayed,1,82.91,131.23,2024-05-25,2024-05-30,1,False
SH005218,DHL,Chennai,Delhi,pending,-1,494.08,417.63,2024-03-25,2024-03-31,4,False
SH005240,BLUEDART,Chennai,Chennai,delivered,7,67.0,145.26,2024-06-22,2024-03-22,1,False
SH005244,FEDEX,Bangalore,Hyderabad,delayed,1,129.98,56.6,2024-03-18,2024-03-29,1,False
SH005251,DHL,Chennai,Pune,delayed,0,0.0,113.93,2024-04-01,2024-04-09,5,False
SH005255,FEDEX,Hyderabad,Hyderabad,delayed,5,495.6,205.79,2024-01-29,2024-04-21,2,True
SH000435,DHL,Delhi,Pune,delayed,2,56.56,358.06,2024-05-14,2024-02-20,1,False
SH005256,FEDEX,Hyderabad,Bangalore,delayed,6,222.59,109.88,2024-02-08,2024-04-17,2,False
SH005281,BLUEDART,Delhi,Pune,delayed,8,418.36,199.55,2024-04-05,2024-05-31,3,False
SH005301,DHL,Pune,Bangalore,pending,-1,233.71,101.39,2024-04-11,2024-06-15,2,False
SH005308,BLUEDART,Chennai,Mumbai,delivered,7,64.63,189.24,2024-04-01,2024-05-19,3,False
SH005312,BLUEDART,Delhi,Hyderabad,pending,6,465.93,342.01,2024-03-07,2024-02-12,4,False
SH005321,DHL,Pune,Mumbai,delayed,4,414.95,413.58,2024-04-08,2024-05-21,2,False
SH005325,DHL,Delhi,Mumbai,delayed,-1,230.19,431.39,2024-04-06,2024-01-24,5,False
SH005326,FEDEX,Hyderabad,Pune,delivered,2,153.25,273.12,2024-05-21,2024-04-10,5,False
SH005327,BLUEDART,Hyderabad,Chennai,delayed,6,470.35,86.52,2024-05-06,2024-01-14,1,False
SH005333,FEDEX,Delhi,Mumbai,in_transit,5,420.13,424.85,2024-01-03,2024-06-07,4,False
SH005346,DHL,Mumbai,Pune,in_transit,4,126.14,227.86,2024-05-05,2024-02-18,5,False
SH005353,BLUEDART,Delhi,Pune,pending,7,260.94,309.75,2024-01-25,2024-02-21,2,False
SH005358,DHL,Mumbai,Chennai,delayed,4,160.72,108.39,2024-01-21,2024-01-17,5,False
SH005361,DHL,Delhi,Mumbai,delivered,8,284.57,394.78,2024-03-09,2024-01-22,1,False
SH005364,DHL,Delhi,Delhi,delayed,7,413.87,427.13,2024-03-17,2024-06-12,2,False
SH005365,DHL,Bangalore,Delhi,in_transit,6,231.78,324.59,2024-01-05,2024-05-14,5,False
SH005380,DHL,Hyderabad,Chennai,in_transit,6,476.2,132.37,2024-04-08,2024-06-18,1,False
SH005386,DHL,Chennai,Chennai,pending,4,139.15,208.46,2024-06-05,2024-04-14,4,False
SH005387,FEDEX,Pune,Delhi,in_transit,2,467.69,333.71,2024-02-01,2024-05-25,1,False
SH005388,BLUEDART,Delhi,Pune,delayed,6,86.71,417.04,2024-01-13,2024-04-22,1,False
SH005393,DHL,Chennai,Chennai,delayed,9,79.73,59.96,2024-04-17,2024-03-04,4,False
SH005404,BLUEDART,Delhi,Chennai,delivered,5,332.79,395.36,2024-04-28,2024-04-14,5,False
SH005433,FEDEX,Hyderabad,Pune,in_transit,10,85.74,463.48,2024-01-22,2024-05-15,5,False
SH005440,FEDEX,Pune,Pune,delayed,7,140.97,100.15,2024-02-13,2024-04-01,3,False
SH005443,FEDEX,Bangalore,Mumbai,pending,9,323.25,433.83,2024-04-05,2024-03-14,4,False
SH005479,BLUEDART,Hyderabad,Delhi,in_transit,7,119.79,47.71,2024-03-08,2024-04-20,1,False
SH005482,DHL,Pune,Bangalore,in_transit,6,214.0,198.29,2024-06-28,2024-06-13,4,False
SH005511,DHL,Chennai,Chennai,pending,0,314.76,306.0,2024-02-08,2024-02-03,1,False
SH005519,FEDEX,Chennai,Hyderabad,delayed,0,250.33,302.82,2024-06-24,2024-05-31,1,False
SH005527,DHL,Chennai,Chennai,delivered,4,241.79,62.36,2024-04-23,2024-04-27,3,False
SH005542,BLUEDART,Delhi,Delhi,delayed,5,435.32,308.7,2024-02-09,2024-05-30,4,False
SH005543,DHL,Pune,Bangalore,delivered,10,248.65,48.89,2024-06-07,2024-02-13,3,False
SH005548,BLUEDART,Pune,Pune,delivered,1,147.1,453.74,2024-03-15,2024-06-29,3,False
SH005550,DHL,Chennai,Mumbai,delayed,8,124.6,471.13,2024-04-03,2024-03-05,4,False
SH005554,DHL,Pune,Hyderabad,pending,8,449.92,428.02,2024-06-24,2024-01-15,4,False
SH005559,DHL,Hyderabad,Bangalore,pending,1,220.7,1.67,2024-02-25,2024-04-23,1,False
SH005582,DHL,Chennai,Bangalore,delivered,4,149.36,494.59,2024-06-14,2024-06-12,1,False
SH005585,DHL,Hyderabad,Chennai,delayed,2,77.26,159.8,2024-03-10,2024-06-23,2,False
SH005610,BLUEDART,Delhi,Pune,in_transit,2,289.93,43.45,2024-02-02,2024-01-09,5,False
SH005617,DHL,Chennai,Mumbai,in_transit,2,349.77,155.57,2024-05-23,2024-03-17,4,False
SH005627,DHL,Chennai,Delhi,pending,2,250.01,22.54,2024-06-07,2024-04-11,3,False
SH005640,FEDEX,Delhi,Bangalore,pending,1,136.04,101.7,2024-03-24,2024-05-08,1,False
SH005646,BLUEDART,Delhi,Mumbai,in_transit,8,208.9,230.51,2024-03-30,2024-03-01,4,False
SH005662,BLUEDART,Delhi,Hyderabad,delivered,9,235.49,286.53,2024-06-20,2024-02-19,4,False
